Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
26	5	2016	21.1111	30.5556	0.2	6.6516
27	5	2016	21.1111	29.4444	0.0	6.8309
28	5	2016	18.8889	30.0	0.0	6.9626
29	5	2016	20.0	31.6667	0.0	7.3139
30	5	2016	20.0	33.3333	0.0	7.6617
31	5	2016	22.2222	32.2222	0.1	7.1939
1	6	2016	22.2222	32.2222	0.25	6.8789
2	6	2016	20.5556	31.1111	1.7	6.8253
3	6	2016	21.1111	33.3333	0.0	7.1788
4	6	2016	22.7778	30.5556	0.0	7.0322
5	6	2016	21.6667	28.3333	1.5	5.7701
6	6	2016	22.2222	27.2222	23.1	5.6288
7	6	2016	20.5556	31.6667	2.5	7.5655
8	6	2016	17.2222	30.0	0.0	7.8537
9	6	2016	17.2222	31.1111	0.0	6.8692
10	6	2016	22.7778	33.3333	0.0	7.7108
11	6	2016	22.7778	33.8889	0.0	7.5949
12	6	2016	23.8889	34.4444	0.0	7.7058
13	6	2016	23.8889	35.5556	0.0	8.206
14	6	2016	22.7778	34.4444	42.4	6.6692
15	6	2016	22.2222	31.1111	0.0	6.5716
16	6	2016	21.6667	34.4444	0.0	7.5520000000000005
17	6	2016	22.7778	33.8889	0.8999999999999999	6.5245
18	6	2016	22.2222	26.6667	0.0	6.2272
19	6	2016	20.5556	28.3333	0.0	7.2504
20	6	2016	19.4444	30.0	0.0	6.4563
21	6	2016	20.5556	33.3333	0.0	7.8571
22	6	2016	22.7778	32.7778	0.0	7.5517
23	6	2016	22.2222	33.3333	0.0	8.3844
24	6	2016	24.4444	35.0	0.0	8.0645
25	6	2016	24.4444	37.2222	0.0	8.9965
26	6	2016	22.5556	31.4815	10.450000000000001	6.7502
27	6	2016	21.6667	33.8889	0.0	7.1897
28	6	2016	22.7778	32.2222	9.7	6.1671000000000005
29	6	2016	21.6667	33.8889	0.0	7.115
30	6	2016	22.2222	33.8889	0.0	7.1549
1	7	2016	23.8889	34.4444	0.1	7.7051
2	7	2016	23.3333	35.0	0.0	7.7879
3	7	2016	23.3333	36.1111	0.1	8.122
4	7	2016	24.4444	35.0	0.0	7.7491
5	7	2016	22.7778	30.5556	29.2	5.8039
6	7	2016	21.6667	30.0	29.049999999999997	5.6345
7	7	2016	21.6667	33.8889	0.0	6.8659
8	7	2016	26.1111	34.4444	0.05	7.7098
9	7	2016	25.0	33.8889	0.0	7.6283
10	7	2016	21.6667	32.7778	0.0	6.8871
11	7	2016	22.2222	32.2222	0.35	6.5020999999999995
12	7	2016	21.1111	32.2222	0.05	6.7744
13	7	2016	22.2222	33.8889	0.0	7.1450000000000005
14	7	2016	22.2222	34.4444	0.0	7.4066
15	7	2016	23.3333	32.7778	0.05	6.7314
16	7	2016	23.3333	31.1111	0.0	6.7221
17	7	2016	22.2222	33.3333	0.1	6.7881
18	7	2016	23.3333	33.3333	0.0	6.6507000000000005
19	7	2016	23.3333	35.5556	5.95	6.9016
20	7	2016	21.6667	35.5556	0.8	6.5553
21	7	2016	23.3333	35.0	0.4	6.5025
22	7	2016	21.5278	33.3333	0.0	6.4128
23	7	2016	24.4444	33.3333	0.0	6.624499999999999
24	7	2016	23.8889	35.0	0.05	7.0427
25	7	2016	25.0	36.1111	3.85	7.0222999999999995
26	7	2016	23.8889	35.0	0.0	7.4883999999999995
27	7	2016	23.7037	32.7778	0.0	6.6651
28	7	2016	23.3333	31.1111	0.0	6.6814
29	7	2016	22.7778	33.3333	0.0	6.867900000000001
30	7	2016	22.7778	31.1111	13.55	5.5307
31	7	2016	22.7778	33.8889	14.15	5.9094999999999995
1	8	2016	22.7778	31.6667	0.1	5.5632
2	8	2016	23.0556	32.7778	0.75	5.2242
3	8	2016	22.7778	33.3333	0.0	6.2988
4	8	2016	25.0	32.7778	2.75	5.9265
5	8	2016	24.1667	34.4444	0.0	6.2078999999999995
6	8	2016	22.7778	35.0	0.0	6.955
7	8	2016	24.4444	34.4444	4.15	6.0721
8	8	2016	24.4444	31.1111	4.9	5.8143
9	8	2016	23.8889	30.0	1.35	5.3778
10	8	2016	23.8889	29.6296	4.1000000000000005	5.2515
11	8	2016	23.8889	32.2222	0.0	6.0572
12	8	2016	24.1667	32.7778	0.0	6.4847
13	8	2016	23.3333	32.7778	0.0	6.0418
14	8	2016	22.7778	33.8889	0.0	6.4699
15	8	2016	23.0556	32.7778	0.05	6.594
16	8	2016	24.4444	33.3333	0.05	5.843
17	8	2016	23.8889	35.0	0.5	6.5506
18	8	2016	23.3333	35.5556	0.9	6.1959
19	8	2016	22.7778	32.2222	19.400000000000002	5.7706
20	8	2016	22.7778	30.5556	0.55	5.2406999999999995
21	8	2016	22.7778	31.6667	6.8500000000000005	4.9059
22	8	2016	22.2222	31.1111	0.0	5.9478
23	8	2016	23.8889	32.7778	0.0	6.3425
24	8	2016	23.4722	28.8889	19.1	4.7681000000000004
25	8	2016	22.2222	32.2222	0.0	5.9905
26	8	2016	24.4444	33.3333	0.0	6.3569
27	8	2016	23.8889	32.7778	0.0	6.6071
28	8	2016	23.3333	32.7778	0.0	6.4535
29	8	2016	23.3333	31.6667	0.0	6.838
30	8	2016	22.7778	32.2222	0.05	6.4424
31	8	2016	23.8889	33.3333	0.0	6.2514
1	9	2016	23.3333	32.7778	9.899999999999999	5.5347
2	9	2016	22.6667	27.2222	29.1	4.5823
3	9	2016	20.5556	26.6667	0.0	5.1419
4	9	2016	20.0	30.0	0.0	5.5594
5	9	2016	20.5556	30.5556	0.0	5.4029
6	9	2016	20.0	32.7778	0.0	5.7058
7	9	2016	21.1111	33.3333	0.0	5.702
8	9	2016	21.6667	33.3333	0.0	6.1786
9	9	2016	20.5556	33.3333	0.0	5.9318
10	9	2016	21.6667	32.2222	0.0	6.0771
11	9	2016	22.7778	31.6667	0.0	5.6865
12	9	2016	22.2222	31.6667	0.0	5.3402
13	9	2016	21.1111	30.0	0.05	5.3332
14	9	2016	22.2222	32.7778	0.0	5.9609
15	9	2016	22.2222	33.3333	0.0	5.7394
16	9	2016	21.6667	31.1111	0.0	5.9153
17	9	2016	21.1111	30.0	0.0	4.9138
18	9	2016	22.2222	25.5556	27.900000000000002	3.7796
19	9	2016	21.6667	31.1111	0.0	5.016
20	9	2016	22.2222	31.1111	0.0	5.2249
21	9	2016	21.6667	32.2222	0.0	5.9012
22	9	2016	21.6667	31.1111	0.0	5.5219
23	9	2016	21.1111	31.6667	0.0	5.0937
24	9	2016	22.2222	32.7778	0.0	4.7998
25	9	2016	21.1111	32.7778	0.0	5.3026
26	9	2016	21.6667	31.1111	0.0	5.0165
27	9	2016	21.1111	31.1111	0.8500000000000001	4.873
28	9	2016	19.4444	30.0	0.0	5.365
29	9	2016	15.5556	25.5556	0.0	5.1489
30	9	2016	11.6667	23.3333	0.0	4.0418
1	10	2016	13.3333	26.1111	0.0	4.1378
2	10	2016	15.0	26.6667	0.0	4.2520999999999995
3	10	2016	16.1111	29.4444	0.0	4.7562999999999995
4	10	2016	18.3333	28.8889	0.0	5.4197
5	10	2016	16.6667	27.7778	0.0	5.4417
6	10	2016	16.1111	27.2222	0.0	4.7711
7	10	2016	19.4444	25.5556	2.8	3.7864
8	10	2016	19.4444	28.3333	0.19999999999999998	5.9599
9	10	2016	11.6667	27.2222	0.0	5.7267
10	10	2016	12.7778	24.4444	0.0	4.4477
11	10	2016	10.5556	23.8889	0.0	4.3176
12	10	2016	10.5556	25.0	0.0	3.1925
13	10	2016	13.8889	27.7778	0.0	4.2916
14	10	2016	15.5556	26.1111	0.0	4.2253
15	10	2016	17.2222	25.5556	0.0	3.7696
16	10	2016	17.2222	26.1111	0.4	3.4814000000000003
17	10	2016	16.6667	27.7778	0.0	3.7366
18	10	2016	17.2222	28.3333	0.0	3.9258
19	10	2016	18.8889	30.5556	0.0	3.9846
20	10	2016	18.8889	30.5556	0.0	4.2902
21	10	2016	12.2222	22.2222	0.0	4.694
22	10	2016	7.7778	19.4444	0.0	4.1264
23	10	2016	7.2222	23.8889	0.0	3.8191
24	10	2016	11.6667	27.2222	0.0	5.0280000000000005
25	10	2016	13.3333	25.5556	0.0	4.3799
26	10	2016	11.6667	23.8889	0.0	3.6011
27	10	2016	16.1111	26.6667	0.0	3.5316
28	10	2016	15.5556	28.3333	0.0	3.8777
29	10	2016	15.0	29.4444	0.0	3.3276
30	10	2016	14.4444	29.4444	0.0	4.2608
31	10	2016	16.6667	30.0	0.0	3.5669
1	11	2016	15.5556	27.7778	0.0	4.0488
2	11	2016	16.1111	24.4444	0.0	2.7576
3	11	2016	17.2222	28.3333	0.0	3.8156
4	11	2016	16.6667	26.6667	0.0	4.4429
5	11	2016	11.6667	21.6667	0.0	3.2648
6	11	2016	8.8889	22.7778	0.0	3.1607
7	11	2016	10.5556	22.2222	0.0	3.9871000000000003
8	11	2016	9.4444	19.4444	0.0	2.8924
9	11	2016	11.6667	21.1111	0.0	4.1777
10	11	2016	5.8333	21.1111	0.0	3.0336
11	11	2016	7.2222	20.5556	0.0	4.2907
12	11	2016	12.2222	16.6667	0.0	4.0711
13	11	2016	8.3333	12.7778	0.05	2.6391999999999998
14	11	2016	5.0	19.4444	0.0	2.3973999999999998
15	11	2016	6.6667	21.1111	0.0	3.0131
16	11	2016	8.3333	22.7778	0.0	3.3379
17	11	2016	8.8889	25.5556	0.0	2.5669
18	11	2016	9.1667	26.1111	0.0	3.1522
19	11	2016	6.6667	15.5556	0.0	3.433
20	11	2016	2.7778	12.7778	0.0	3.7322
21	11	2016	2.2222	15.5556	0.0	4.2438
22	11	2016	3.8889	17.7778	0.0	3.0566999999999998
23	11	2016	6.6667	20.0	0.05	2.9754
24	11	2016	12.2222	24.4444	0.0	2.6977
25	11	2016	11.6667	23.3333	0.0	3.2215
26	11	2016	4.4444	16.1111	0.0	2.7904999999999998
27	11	2016	2.2222	15.5556	0.0	2.5362999999999998
28	11	2016	8.3333	20.0	0.0	3.5448
29	11	2016	13.1481	20.5556	54.050000000000004	2.0565
30	11	2016	11.6667	22.0833	18.75	1.9986
1	12	2016	5.0	14.4444	0.0	2.4707
2	12	2016	3.3333	15.5556	0.0	2.7931
3	12	2016	5.5556	13.8889	1.0	2.072
4	12	2016	6.6667	8.3333	14.85	0.9344
5	12	2016	6.6667	11.4815	14.4	1.3568
6	12	2016	11.1111	16.6667	2.65	1.5241
7	12	2016	6.6667	16.1111	0.05	1.9806
8	12	2016	2.7778	8.8889	0.0	2.2489
9	12	2016	-2.2222	6.1111	0.0	2.1019
10	12	2016	-3.3333	9.4444	0.0	1.6504
11	12	2016	-0.5556	10.0	0.0	1.8921
12	12	2016	5.0	17.2222	0.30000000000000004	1.7191
13	12	2016	10.5556	12.2222	1.6	1.1304
14	12	2016	6.1111	14.4444	0.05	1.6022
15	12	2016	-1.1111	6.6667	0.0	2.2822
16	12	2016	-2.2222	8.3333	0.0	2.1793
17	12	2016	2.7778	18.8889	0.1	1.5909
18	12	2016	1.1111	21.1111	2.35	1.6917
19	12	2016	0.0	6.6667	0.0	1.1982
20	12	2016	2.2222	8.3333	0.30000000000000004	1.2722
21	12	2016	0.5556	16.6667	0.0	1.6759
22	12	2016	9.4444	18.8889	0.0	3.1997
23	12	2016	5.0	16.6667	0.0	2.9349
24	12	2016	8.8889	22.7778	0.0	2.2334
25	12	2016	11.1111	22.7778	0.0	2.3057
26	12	2016	13.3333	16.6667	1.0	1.4556
27	12	2016	12.7778	21.6667	0.45	1.958
28	12	2016	8.8889	18.3333	0.0	2.0332
29	12	2016	6.6667	18.3333	13.149999999999999	3.4796
30	12	2016	2.2222	10.0	0.0	3.0524
31	12	2016	1.6667	8.3333	1.2	1.5511
1	1	2017	5.2778	10.8333	9.8	1.0269
2	1	2017	10.0	14.4444	35.6	1.1984
3	1	2017	13.3333	18.3333	2.3	1.7770000000000001
4	1	2017	4.4444	12.7778	0.0	1.9413
5	1	2017	0.0	13.3333	0.0	2.104
6	1	2017	0.0	8.3333	6.0	1.3304
7	1	2017	-5.8333	-0.5556	1.35	0.902
8	1	2017	-9.4444	1.6667	0.0	1.3486
9	1	2017	-2.7778	7.2222	0.0	2.0054
10	1	2017	-1.1111	13.8889	0.0	2.2807
11	1	2017	12.037	20.5556	0.0	2.9943
12	1	2017	10.0	22.2222	0.0	2.5247
13	1	2017	12.7778	23.3333	0.0	2.3731999999999998
14	1	2017	11.6667	23.3333	0.0	2.4259
15	1	2017	10.5556	22.7778	0.0	2.3872
16	1	2017	11.1111	21.6667	0.0	2.2617
17	1	2017	12.2222	23.3333	0.0	2.7211
18	1	2017	15.0	21.1111	0.0	2.6236
19	1	2017	12.7778	23.8889	1.2	2.9278
20	1	2017	15.5556	23.3333	5.4	2.7178
21	1	2017	13.8889	17.2222	74.5	1.3854
22	1	2017	10.0	16.4815	14.5	1.5911
23	1	2017	8.8889	12.7778	7.0	1.7589
24	1	2017	7.2222	16.1111	0.0	2.4314
25	1	2017	6.1111	21.6667	0.0	3.1006
26	1	2017	6.1111	17.2222	3.0000000000000004	3.171
27	1	2017	1.1111	8.3333	0.0	2.102
28	1	2017	0.0	11.1111	0.0	2.8615
29	1	2017	0.5556	10.5556	0.0	2.8063000000000002
30	1	2017	0.5556	13.3333	0.0	2.6374
31	1	2017	5.0	22.7778	0.0	3.8959
1	2	2017	10.0	21.1111	0.0	3.3417
2	2	2017	10.0	20.5556	0.35	2.4819
3	2	2017	2.7778	12.7778	0.4	3.1478
4	2	2017	0.0	9.4444	0.0	2.9264
5	2	2017	1.6667	11.1111	1.2	1.7108
6	2	2017	7.2222	21.1111	0.1	2.4901999999999997
7	2	2017	13.3333	19.2593	12.2	2.3008
8	2	2017	12.7778	18.8889	0.25	2.0153
9	2	2017	3.3333	18.5185	4.0	2.6737
10	2	2017	-0.5556	17.2222	0.0	3.543
11	2	2017	8.3333	20.5556	0.1	2.8935
12	2	2017	16.1111	22.2222	0.39999999999999997	2.8397
13	2	2017	6.6667	18.8889	0.0	4.1993
14	2	2017	4.4444	21.6667	0.0	3.4359
15	2	2017	7.2222	15.6944	10.75	3.1616
16	2	2017	1.6667	15.0	0.0	3.5072
17	2	2017	5.5556	20.5556	0.0	4.218
18	2	2017	9.4444	16.1111	0.9500000000000001	2.3422
19	2	2017	11.6667	20.0	0.0	3.0259
20	2	2017	10.0	23.3333	0.0	3.5549
21	2	2017	13.3333	20.5556	3.2	2.985
22	2	2017	15.7407	21.1111	3.75	2.6284
23	2	2017	13.0556	23.8889	0.0	3.2355
24	2	2017	13.3333	25.5556	0.0	3.9995
25	2	2017	7.7778	19.4444	0.1	4.9919
26	2	2017	2.2222	16.6667	0.0	3.2576
27	2	2017	8.3333	13.3333	0.85	2.9444
28	2	2017	10.0	20.5556	0.0	2.9131
1	3	2017	15.5556	26.1111	2.8	4.1511000000000005
2	3	2017	6.1111	15.5556	0.0	4.3702
3	3	2017	2.7778	13.8889	0.0	4.057
4	3	2017	2.7778	17.2222	0.0	3.1202
5	3	2017	6.1111	18.8889	0.0	3.9669
6	3	2017	12.7778	20.5556	0.30000000000000004	4.5063
7	3	2017	13.3333	20.5556	8.75	3.5382000000000002
8	3	2017	10.0	20.5556	1.15	4.7446
9	3	2017	6.1111	23.8889	0.0	4.7109
10	3	2017	10.0	21.6667	8.6	4.6674
11	3	2017	4.4444	14.4444	1.35	3.8193
12	3	2017	2.7778	7.2222	5.7	1.6903
13	3	2017	2.2222	5.5556	2.25	1.5477
14	3	2017	0.5556	6.4815	1.35	1.9896
15	3	2017	-2.2222	6.1111	0.15000000000000002	2.7501
16	3	2017	-3.8889	12.7778	0.0	3.3137
17	3	2017	2.7778	20.0	0.0	3.9528
18	3	2017	12.2222	21.1111	2.25	4.2592
19	3	2017	5.5556	17.2222	0.0	4.6788
20	3	2017	6.6667	24.4444	0.0	4.7703999999999995
21	3	2017	15.5556	29.4444	0.15000000000000002	6.1999
22	3	2017	12.2222	19.4444	0.05	4.0426
23	3	2017	10.5556	18.3333	0.0	4.9809
24	3	2017	12.963	22.2222	0.0	4.7349
25	3	2017	13.3333	23.3333	0.0	5.1263000000000005
26	3	2017	14.4444	25.5556	6.250000000000001	4.4196
27	3	2017	15.0	25.0	0.5	4.5758
28	3	2017	16.6667	26.6667	1.3	4.5064
29	3	2017	15.5556	28.8889	0.0	4.674
30	3	2017	17.2222	27.2222	3.3499999999999996	5.7413
31	3	2017	15.5556	22.7778	1.65	5.0458
1	4	2017	11.1111	24.4444	0.0	5.0923
2	4	2017	12.7778	27.7778	0.0	5.6057
3	4	2017	15.3704	20.5556	10.2	3.4902
4	4	2017	15.9722	27.7778	0.0	5.4627
5	4	2017	16.1111	19.4444	144.25	3.2717
6	4	2017	8.8889	16.1111	0.0	4.0646
7	4	2017	6.6667	16.6667	0.0	4.8038
8	4	2017	5.0	21.1111	0.0	4.7933
9	4	2017	7.7778	24.4444	0.0	5.5735
10	4	2017	11.6667	25.5556	0.0	5.5663
11	4	2017	13.8889	26.1111	0.0	5.2814
12	4	2017	15.5556	26.1111	0.0	5.2134
13	4	2017	16.1111	27.7778	0.0	5.5937
14	4	2017	16.6667	27.2222	0.0	5.4974
15	4	2017	16.1111	26.6667	0.0	5.952
16	4	2017	16.6667	26.6667	0.0	5.7039
17	4	2017	16.6667	26.6667	0.25	4.9911
18	4	2017	17.7778	26.1111	0.1	5.5708
19	4	2017	17.2222	25.5556	0.2	4.8539
20	4	2017	17.7778	28.8889	0.15000000000000002	5.0359
21	4	2017	17.7778	28.3333	0.0	6.1828
22	4	2017	16.6667	27.2222	0.0	6.1316999999999995
23	4	2017	12.7778	21.4815	17.85	3.717
24	4	2017	11.5741	18.3333	2.85	3.1668
25	4	2017	13.8889	25.0	0.2	4.7546
26	4	2017	15.0	26.6667	0.0	5.7947
27	4	2017	17.7778	26.1111	0.55	4.4224
28	4	2017	19.4444	28.8889	0.2	5.4241
29	4	2017	20.5556	30.0	0.0	6.2835
30	4	2017	20.8333	27.7778	0.3	5.3838
1	5	2017	16.1111	23.3333	7.9	5.6047
2	5	2017	10.0	26.1111	0.0	6.2700000000000005
3	5	2017	14.4444	28.3333	0.0	6.8469
4	5	2017	14.6296	22.2222	15.2	3.932
5	5	2017	9.2593	12.7778	1.7	2.8319
6	5	2017	7.7778	22.2222	0.0	5.458
7	5	2017	10.0	21.1111	0.0	5.5184
8	5	2017	10.5556	25.5556	0.0	6.1573
9	5	2017	15.0	29.4444	0.0	7.0181
10	5	2017	17.2222	30.0	0.0	6.5972
11	5	2017	18.8889	30.0	0.0	6.8154
12	5	2017	18.3333	27.7778	3.2	5.5897
13	5	2017	17.2222	25.0	0.5	5.5813
14	5	2017	16.6667	28.3333	0.0	5.6666
15	5	2017	17.7778	30.5556	0.0	6.5365
16	5	2017	18.8889	31.6667	0.0	7.0926
17	5	2017	19.4444	31.1111	0.0	7.5449
18	5	2017	22.7778	31.1111	0.05	6.9721
19	5	2017	21.6667	31.6667	0.0	7.1559
20	5	2017	20.5556	29.4444	1.45	5.9167
21	5	2017	20.0	28.3333	19.8	5.2284
22	5	2017	20.5556	25.5556	6.45	5.0479
23	5	2017	18.8889	22.7778	31.7	4.5691
24	5	2017	15.5556	25.0	0.45	5.4456999999999995
25	5	2017	13.3333	22.2222	0.9	5.1295
26	5	2017	13.8889	28.3333	0.0	6.3147
27	5	2017	18.8889	28.3333	0.0	5.9762
28	5	2017	18.3333	28.8889	19.95	5.6075
29	5	2017	20.5556	28.3333	3.1	5.5801
30	5	2017	20.0	24.1667	9.4	4.7669999999999995
31	5	2017	19.4444	28.3333	0.15000000000000002	5.6379
1	6	2017	20.0	29.0741	0.1	5.9815
2	6	2017	20.0	30.5556	0.0	6.372
3	6	2017	20.5556	30.5556	0.0	6.3811
4	6	2017	21.9444	27.2222	22.95	5.1016
5	6	2017	21.6667	28.3333	6.0	4.989
6	6	2017	21.1111	25.5556	1.45	5.2333
7	6	2017	19.4444	26.6667	2.1999999999999997	5.6437
8	6	2017	18.0556	26.1111	8.7	5.601
9	6	2017	18.3333	27.7778	0.0	6.3316
10	6	2017	18.8889	29.4444	0.0	6.6595
11	6	2017	20.5556	30.5556	0.0	6.3205
12	6	2017	22.2222	28.5185	3.4499999999999997	6.1033
13	6	2017	22.2222	30.5556	0.0	6.3298
14	6	2017	21.6667	31.1111	0.15000000000000002	6.7701
15	6	2017	21.1111	32.2222	1.2	6.4806
16	6	2017	19.4444	29.4444	4.2	5.7757
17	6	2017	20.5556	31.6667	7.15	6.1344
18	6	2017	21.6667	27.2222	5.3	5.2894
19	6	2017	22.2222	30.5556	0.0	6.066
20	6	2017	21.6667	23.8889	26.25	4.7924999999999995
21	6	2017	21.1111	25.5556	0.8500000000000001	4.9601
22	6	2017	22.2222	28.0556	3.05	5.0376
23	6	2017	22.2222	31.1111	12.95	6.3346
24	6	2017	22.2222	27.7778	11.6	5.2614
25	6	2017	20.0	26.6667	0.0	5.6224
26	6	2017	17.2222	29.4444	0.0	7.2736
27	6	2017	18.8889	28.8889	0.0	7.4779
28	6	2017	18.8889	30.5556	0.0	6.9628
29	6	2017	21.6667	28.3333	15.450000000000001	5.5631
30	6	2017	21.3889	27.2222	7.0	4.9065
1	7	2017	21.6667	29.4444	0.6	5.6134
2	7	2017	21.1111	31.6667	9.299999999999999	6.3479
3	7	2017	21.6667	30.5556	2.95	5.9176
4	7	2017	22.2222	32.2222	12.7	6.0728
5	7	2017	22.2222	32.2222	0.0	6.5449
6	7	2017	23.3333	32.2222	0.0	6.5613
7	7	2017	22.2222	32.2222	2.4499999999999997	6.6807
8	7	2017	21.9444	32.2222	0.55	6.0443
9	7	2017	21.6667	32.2222	0.0	6.6634
10	7	2017	22.2222	32.2222	0.0	6.588
11	7	2017	22.7778	31.1111	0.4	5.9767
12	7	2017	22.2222	31.6667	0.0	6.4395
13	7	2017	23.3333	32.7778	0.0	6.5671
14	7	2017	23.8889	32.7778	9.5	7.0662
15	7	2017	23.3333	32.2222	0.0	6.4512
16	7	2017	22.7778	27.7778	8.05	5.6915000000000004
17	7	2017	20.0	30.8333	9.25	6.0462
18	7	2017	21.1111	31.1111	0.3	6.079
19	7	2017	23.3333	33.3333	0.0	6.9812
20	7	2017	23.3333	33.8889	0.0	7.3539
21	7	2017	25.0	32.7778	0.0	6.7047
22	7	2017	23.3333	32.2222	0.2	5.9716000000000005
23	7	2017	23.8889	32.2222	0.1	6.4915
24	7	2017	23.8889	32.7778	0.1	6.0274
25	7	2017	22.7778	31.1111	0.2	5.8575
26	7	2017	23.3333	34.4444	0.0	6.8051
27	7	2017	22.2222	32.2222	2.6	6.2217
28	7	2017	22.7778	28.8889	0.2	5.4836
29	7	2017	23.8889	31.6667	0.0	7.3754
30	7	2017	21.6667	29.4444	0.0	7.1021
31	7	2017	20.0	30.0	0.0	7.362
1	8	2017	20.5556	30.0	0.0	6.3688
2	8	2017	22.2222	29.4444	0.0	6.0121
3	8	2017	21.1111	28.3333	0.15000000000000002	5.659800000000001
4	8	2017	20.5556	30.0	0.2	5.8816
5	8	2017	21.1111	30.5556	1.1	6.1422
6	8	2017	22.2222	30.5556	5.75	5.7476
7	8	2017	22.7778	28.8889	15.5	5.1094
8	8	2017	21.6667	24.1667	31.900000000000002	4.693099999999999
9	8	2017	21.9444	25.9259	2.1	4.3523
10	8	2017	22.2222	28.8889	39.300000000000004	5.1556
11	8	2017	22.2222	30.5556	0.0	5.6095
12	8	2017	22.7778	31.6667	0.0	5.9049
13	8	2017	22.7778	32.2222	0.0	5.9824
14	8	2017	23.8889	32.7778	0.3	6.1479
15	8	2017	23.3333	30.5556	0.2	5.5378
16	8	2017	23.3333	32.7778	0.0	5.9867
17	8	2017	25.0	31.6667	0.0	6.1796
18	8	2017	23.8889	31.6667	0.0	6.2921
19	8	2017	20.5556	31.6667	0.0	6.0412
20	8	2017	23.3333	32.7778	0.0	6.4072000000000005
21	8	2017	24.4444	32.7778	0.0	6.3061
22	8	2017	23.3333	33.3333	0.0	6.4765
23	8	2017	23.3333	30.5556	0.0	6.1144
24	8	2017	19.4444	31.6667	0.0	6.5065
25	8	2017	22.7778	29.4444	0.0	5.6378
26	8	2017	22.2222	28.8889	0.0	5.4955
27	8	2017	22.2222	28.8889	0.0	6.0113
28	8	2017	20.5556	26.1111	0.0	6.2759
29	8	2017	20.5556	27.7778	0.15000000000000002	5.6588
30	8	2017	20.5556	22.7778	5.8500000000000005	4.1181
31	8	2017	20.5556	27.7778	9.0	4.4795
1	9	2017	20.0	27.7778	1.85	5.2135
2	9	2017	16.6667	27.7778	0.0	5.2853
3	9	2017	17.2222	28.3333	0.0	5.2484
4	9	2017	17.2222	30.0	0.0	5.4021
5	9	2017	20.2778	29.4444	2.9000000000000004	5.1457999999999995
6	9	2017	16.1111	23.8889	0.8	4.439
7	9	2017	12.2222	25.0	0.0	5.18
8	9	2017	13.8889	26.1111	0.0	5.4624
9	9	2017	16.6667	26.1111	0.0	6.6458
10	9	2017	16.1111	22.2222	0.0	6.2369
11	9	2017	13.8889	17.5	57.85	2.3957
12	9	2017	15.0	17.7778	4.8500000000000005	2.7843999999999998
13	9	2017	15.5556	23.8889	0.05	3.9861
14	9	2017	19.4444	26.1111	0.0	4.2769
15	9	2017	18.8889	27.7778	0.0	4.6304
16	9	2017	20.0	30.0	0.0	4.7223999999999995
17	9	2017	20.0	30.5556	0.0	5.1956
18	9	2017	19.7222	30.5556	0.0	5.3509
19	9	2017	18.8889	31.1111	0.0	5.0736
20	9	2017	21.1111	31.1111	0.0	5.2455
21	9	2017	21.1111	31.1111	3.1	5.1030999999999995
22	9	2017	21.1111	31.6667	0.0	4.961
23	9	2017	21.1111	30.0	0.0	4.9438
24	9	2017	20.5556	28.8889	0.0	4.8849
25	9	2017	21.6667	29.4444	0.0	5.4464
26	9	2017	20.0	30.5556	0.0	5.3224
27	9	2017	19.4444	31.6667	0.0	5.5792
28	9	2017	20.0	32.7778	0.0	5.2512
29	9	2017	20.0	31.1111	0.0	5.2042
30	9	2017	18.8889	27.2222	0.0	5.7092
1	10	2017	14.4444	22.7778	0.0	5.7192
2	10	2017	14.4444	24.4444	0.0	4.6952
3	10	2017	16.1111	26.1111	0.0	5.059
4	10	2017	16.1111	26.6667	0.0	4.8321
5	10	2017	16.1111	27.7778	0.0	4.6809
6	10	2017	17.2222	28.3333	0.0	4.6116
7	10	2017	21.6667	27.2222	0.7000000000000001	3.8581
8	10	2017	22.7778	24.4444	36.8	3.1178999999999997
9	10	2017	22.7778	24.7222	11.8	3.0671
10	10	2017	22.7778	29.4444	0.0	3.9614000000000003
11	10	2017	21.6667	30.5556	0.05	4.2406
12	10	2017	19.4444	30.0	0.0	4.5223
13	10	2017	19.3056	28.3333	0.0	3.6868
14	10	2017	19.4444	23.3333	0.0	3.2289
15	10	2017	18.3333	27.7778	0.0	3.5462
16	10	2017	13.0556	22.7778	1.25	3.4635000000000002
17	10	2017	10.5556	20.0	0.0	3.8129999999999997
18	10	2017	8.8889	21.1111	0.0	3.5575
19	10	2017	10.0	24.4444	0.0	3.5358
20	10	2017	9.4444	26.1111	0.0	3.6458
21	10	2017	12.2222	24.4444	0.0	3.5798
22	10	2017	14.4444	25.5556	0.15000000000000002	3.4004
23	10	2017	12.7778	22.2222	31.75	2.8739
24	10	2017	9.4444	19.4444	0.0	3.3817
25	10	2017	5.5556	16.1111	0.0	3.0701
26	10	2017	5.5556	22.2222	0.0	3.0502
27	10	2017	9.4444	22.7778	0.0	3.5533
28	10	2017	6.1111	18.3333	14.200000000000001	2.566
29	10	2017	2.2222	6.1111	0.0	1.6062
30	10	2017	0.5556	18.3333	0.0	2.699
31	10	2017	8.3333	21.6667	0.0	2.8519
1	11	2017	9.4444	21.1111	0.1	2.8738
2	11	2017	15.0	23.8889	0.0	2.9298
